   spec_id                                kic             teff          err_teff           logg          err_logg        feh            err_feh           afe            err_afe       ch              err_ch         nh             err_nh         dnu             err_dnu       numax         err_numax      mass          err_mass         age                       err_age
          20150602-NGC6811_2-09-071       10153120      4723.0869141    119.7332153        2.9358301      0.1324980     -0.0405826      0.0748397        0.0709382      0.0393342     -0.0998391      0.0812315      0.1300860      0.0960043      7.2579498      0.0153300     74.9327469      0.5799000      1.1484181      0.0800349       7.9140600000000001       2.3551899999999999  

 20130522-KP194045N483045V01-08-215       10153739      4912.8916016     81.2901764        2.9858301      0.0913744      0.1288775      0.0602889       -0.0011459      0.0336661     -0.0480022      0.0661754      0.4571960      0.0801178      7.9534402      0.0156700     97.4369965      1.2331200      1.9655213      0.1388975       1.4114100000000001       0.3104180000000000  

 20151001-KP194045N483045V04-08-222       10154040      5086.4868164     69.1448746        3.2047601      0.0807711     -0.1039291      0.0576894       -0.0143327      0.0299538     -0.1920550      0.0608154     -0.1224680      0.0739040     14.7599297      0.0169900    195.2833099      2.2300899      1.4595664      0.0864857       2.7951700000000002       0.5566810000000000  

 20151001-KP194045N483045V03-07-113       10154453      4540.0205078    131.9050293        2.6342599      0.1079290     -0.0836722      0.0620417        0.2381600      0.0343575      0.0479859      0.0702238     -0.0253166      0.0870528      5.6600299      0.0136700     53.4458008      0.5686400      1.0198119      0.0868474      12.7486999999999990       3.3314400000000002  

 20151001-KP194045N483045V04-07-109       10155787      4675.1674805     98.6611176        2.7049699      0.0931880      0.0521633      0.0603293        0.0385475      0.0340793     -0.0132924      0.0665207      0.1904980      0.0803162      6.1734200      0.0126700     60.7684402      0.5864300      1.1464148      0.0788905       8.1211900000000004       2.0188199999999998  

 20151001-KP194045N483045V04-07-187       10156597      4564.4658203    101.9872284        2.7965600      0.0701231      0.2060115      0.0547762        0.0482712      0.0292125      0.1919370      0.0545680      0.4113220      0.0752093      6.6158299      0.0131400     67.7826691      0.6324600      1.1440575      0.0794574       9.0994299999999999       2.6489799999999999  

 20151003-KP195920N454621V05-16-097       10157507      4727.6850586     87.8898392        2.8160801      0.0774279      0.0124991      0.0537649        0.0290476      0.0277236     -0.0866047      0.0517317      0.1998140      0.0726087      6.6248698      0.0121800     67.7637024      0.4712200      1.2031894      0.0675006       5.8893899999999997       1.1842900000000001  

          20150602-NGC6811_3-12-214       10158548      4828.8471680    125.5599594        2.6821301      0.1326470     -0.5398226      0.0753056        0.2063410      0.0395119     -0.5288400      0.0817272     -0.6531250      0.0965997      7.8584499      0.0125700     78.4686203      0.5428400      0.9703262      0.0641920      10.7533999999999990       2.9180899999999999  

          20150602-NGC6811_1-12-225       10158595      4875.3032227     80.9672699        2.7509999      0.0913138     -0.1636744      0.0602995        0.0104628      0.0336130     -0.2684520      0.0661556     -0.0756570      0.0801733      6.7114501      0.0175600     70.9122009      0.5915200      1.4180385      0.0856522       2.9552600000000000       0.6415430000000000  

 20151003-KP195920N454621V04-15-171       10161943      4638.1044922     95.0279999        2.6635499      0.0774279     -0.2775096      0.0537649        0.2338490      0.0277236     -0.1750100      0.0517317     -0.2677560      0.0726087      6.2381001      0.0140300     59.9868889      0.5282900      1.0154492      0.0671714      12.2552000000000000       2.8122199999999999  

 20151006-KP185111N464417V04-14-166       10185703      4708.3510742    138.5691681        2.5103500      0.1795160     -0.5127093      0.1030465        0.2445460      0.0528075     -0.4227670      0.1147510     -0.4562830      0.1210840      5.2400799      0.0133300     46.5600319      0.5059300      0.9614275      0.0835670      12.4001000000000000       3.4260700000000002  

 20140529-KP185111N464417V02-03-122       10186606      4768.9853516     84.4082794        2.6359301      0.1338950     -0.1495879      0.0791901        0.0758381      0.0409942     -0.1401900      0.0858596     -0.1319480      0.1015640      5.8035002      0.0216500     56.5211182      0.6641900      1.2270234      0.0941430       5.6966400000000004       1.9108799999999999  

 20140529-KP185111N464417V03-04-050       10188953      4926.6240234     63.1029472        3.0553200      0.0959299     -0.0400807      0.0606442        0.0329191      0.0337962     -0.0870007      0.0668574      0.0032684      0.0819330     10.4694204      0.0220600    122.0261765      0.8231400      1.2917167      0.0618448       4.1102999999999996       0.6497800000000000  

 20140502-KP185111N464417V01-09-216       10190733      4565.6542969    110.6845551        2.4013200      0.0675481     -0.4112880      0.0542300        0.2526190      0.0293162     -0.3064520      0.0559358     -0.4210880      0.0724985      3.7980399      0.0137700     30.9576702      0.4681400      0.9770055      0.0940195      12.2608000000000000       3.5430700000000002  

 20150530-KP190651N485531V02-02-126       10192691      4549.6635742    181.0185547        2.6793101      0.2185200     -0.0417464      0.1230789        0.0658920      0.0607317     -0.0713154      0.1338630      0.0212323      0.1399800      8.5719805      0.0229800     92.5249405      0.5287700      1.0056306      0.0880418      12.2873000000000000       3.1497600000000001  

 20150520-HD190126N465605V01-09-016       10196630      4709.8300781    111.0979309        2.1052101      0.0751174     -0.8703974      0.0529891        0.2448550      0.0271363     -0.8934950      0.0581813     -0.8117710      0.0731717      3.1853499      0.0153000     24.1494808      0.3994600      0.9663489      0.1007121      10.5972000000000010       3.5958100000000002  

 20150520-HD190126N465605V01-09-133       10197939      4681.7563477    101.9463196        2.8816500      0.1021760     -0.0466669      0.0613617        0.0807438      0.0331511     -0.0264637      0.0676244      0.0949367      0.0856160      7.7598400      0.0171800     79.6718063      0.5892100      1.0302608      0.0656328      10.5069000000000000       1.9390200000000000  

 20150530-KP190651N485531V04-07-046       10198496      4798.5087891    123.8426208        3.2662001      0.1335410      0.2600758      0.0780872        0.0591748      0.0405734      0.2434290      0.0846862      0.4955020      0.1001550     17.7197609      0.0354700    236.9846649      1.1213200      1.1144896      0.0678887       9.1271199999999997       2.2902700000000000  

 20140918-KP190651N485531V01-07-015       10198947      4841.3315430     90.0979004        3.1967900      0.1010290     -0.0555478      0.0612300        0.0591687      0.0332696     -0.0772030      0.0674836     -0.1717400      0.0849397     18.1081696      0.0836400    233.2786865      2.8828001      0.9988309      0.0833665      11.8203000000000000       2.7011699999999998  

 20140918-KP190651N485531V01-07-108       10199289      4966.5678711     75.0407181        3.2862699      0.0774279     -0.0459597      0.0537649        0.0066252      0.0277236     -0.1165260      0.0517317     -0.1241590      0.0726087     18.4664803      0.0239700    245.2336426      1.1846100      1.1274697      0.0477455       6.3822799999999997       1.2726299999999999  

 20151002-KP192314N471144V03-14-066       10199406      4827.9824219     79.0054016        2.9647000      0.0792303     -0.2574720      0.0565805        0.0854968      0.0297132     -0.2582180      0.0601670     -0.2231800      0.0757559     12.8114100      0.0305500    156.1243134      0.9587600      1.1108166      0.0583262       7.8930699999999998       1.8391000000000000  

 20140520-KP192314N471144V01-03-070       10200377      4958.3247070    120.9784393        3.0483501      0.0774279     -0.5103806      0.0537649        0.2251150      0.0277236     -0.4392990      0.0517317     -0.6800790      0.0726087     12.5250902      0.0295800    141.4229736      1.0073400      0.9676064      0.0652301      10.2393000000000000       3.0991200000000001  

 20140520-KP192314N471144V01-03-053       10200831      4617.3476563    104.9377899        2.7709000      0.0901054     -0.1455551      0.0605113        0.1968760      0.0325536     -0.0570902      0.0657614     -0.0007112      0.0812784      7.8626900      0.0169100     85.6538925      0.6895000      1.1775844      0.0787126       7.4439000000000002       2.0273200000000000  

 20150520-HD190126N465605V01-13-028       10200886      4945.9790039     91.6523819        2.5329001      0.1106390     -0.3294369      0.0623658        0.0629979      0.0354117     -0.3519420      0.0719559     -0.2928710      0.0871951      4.2001400      0.0129600     37.6919212      0.3496800      1.4600211      0.0992383       2.7238500000000001       0.5893100000000000  

 20151002-KP192314N471144V02-03-170       10202066      4575.1904297    106.7892532        2.7263300      0.0791576     -0.0248209      0.0549663        0.0581965      0.0285361     -0.0748391      0.0595106      0.0078926      0.0745593      5.8793001      0.0177700     55.7252617      0.7870100      1.0079073      0.0901779      13.4853000000000010       3.5850900000000001  

 20151002-KP192314N471144V02-03-165       10202184      4903.3701172     77.7722244        3.1178801      0.0723761     -0.1401248      0.0514815        0.1902760      0.0277313     -0.0608050      0.0506835     -0.0714490      0.0723463     12.7065296      0.0199400    157.9762268      0.8281300      1.2851516      0.0588534       4.7541399999999996       0.9789500000000000  

 20151002-KP192314N471144V02-04-232       10207078      4581.3149414    109.4483261        2.5730000      0.0679453     -0.2566173      0.0494787        0.2562850      0.0277381     -0.1134320      0.0497640     -0.2388650      0.0721161      4.5817800      0.0176700     40.2354507      0.6255300      1.0223235      0.1000873      11.4486000000000010       3.5631699999999999  

 20151002-KP192314N471144V02-04-235       10207321      4706.6030273     83.3906708        2.8084900      0.0774279     -0.3300172      0.0537649        0.2601370      0.0277236     -0.1789050      0.0517317     -0.4060360      0.0726087      6.6752501      0.0111300     64.2688599      0.4903100      0.9871465      0.0554117      12.3621000000000000       2.5933600000000001  

 20151002-KP192314N471144V03-04-245       10207524      4667.4389648     87.0812378        2.7517600      0.0659274     -0.1657188      0.0520111        0.2217710      0.0265061     -0.0356683      0.0564797     -0.1243020      0.0726303      5.9284902      0.0144900     56.3346214      0.6043600      1.0513376      0.0735373      10.4800000000000000       2.4887600000000001  

 20140520-KP192314N471144V01-09-020       10208330      4503.2509766    124.9566956        2.5594399      0.0774279      0.0070941      0.0537649        0.0522012      0.0277236     -0.0448854      0.0517317      0.1381810      0.0726087      4.5012102      0.0162000     40.3676605      0.6226000      1.0799884      0.1104699      10.3473000000000010       3.4191400000000001  

 20151001-KP194045N483045V04-02-169       10208894      4705.1455078    123.0391464        2.5928800      0.1471590     -0.3903109      0.0874460        0.2028110      0.0453460     -0.3018000      0.0961796     -0.3795880      0.1087360      5.1540399      0.0138700     45.1185417      0.6566500      0.9269170      0.0868066      13.5754000000000000       3.3296800000000002  
